paper_id,title,year,venue,authors,dblp_url,doi
neurips_2017_0112,The Marginal Value of Adaptive Gradient Methods in Machine Learning.,2017,NeurIPS,Ashia C. Wilson; Rebecca Roelofs; Mitchell Stern; Nati Srebro; Benjamin Recht,https://dblp.org/rec/conf/nips/WilsonRSSR17,
neurips_2017_0113,The Reversible Residual Network: Backpropagation Without Storing Activations.,2017,NeurIPS,Aidan N. Gomez; Mengye Ren; Raquel Urtasun; Roger B. Grosse,https://dblp.org/rec/conf/nips/GomezRUG17,
neurips_2017_0114,The Unreasonable Effectiveness of Structured Random Orthogonal Embeddings.,2017,NeurIPS,Krzysztof Marcin Choromanski; Mark Rowland 0001; Adrian Weller,https://dblp.org/rec/conf/nips/ChoromanskiRW17,
neurips_2017_0115,The power of absolute discounting: all-dimensional distribution estimation.,2017,NeurIPS,Moein Falahatgar; Mesrob I. Ohannessian; Alon Orlitsky; Venkatadheeraj Pichapati,https://dblp.org/rec/conf/nips/FalahatgarOOP17,
neurips_2017_0116,Training Deep Networks without Learning Rates Through Coin Betting.,2017,NeurIPS,Francesco Orabona; Tatiana Tommasi,https://dblp.org/rec/conf/nips/OrabonaT17,
neurips_2017_0117,Training recurrent networks to generate hypotheses about how the brain solves hard navigation problems.,2017,NeurIPS,Ingmar Kanitscheider; Ila Fiete,https://dblp.org/rec/conf/nips/KanitscheiderF17,
neurips_2017_0118,Triangle Generative Adversarial Networks.,2017,NeurIPS,Zhe Gan; Liqun Chen 0001; Weiyao Wang 0002; Yunchen Pu; Yizhe Zhang 0002; Hao Liu 0015; Chunyuan Li; Lawrence Carin,https://dblp.org/rec/conf/nips/GanCWPZLLC17,
neurips_2017_0119,Unbiased estimates for linear regression via volume sampling.,2017,NeurIPS,Michal Derezinski; Manfred K. Warmuth,https://dblp.org/rec/conf/nips/DerezinskiW17,
neurips_2017_0120,Union of Intersections (UoI) for Interpretable Data Driven Discovery and Prediction.,2017,NeurIPS,Kristofer E. Bouchard; Alejandro F. Bujan; Farbod Roosta-Khorasani; Shashanka Ubaru; Prabhat; Antoine Snijders; Jian-Hua Mao; Edward F. Chang; Michael W. Mahoney; Sharmodeep Bhattacharyya,https://dblp.org/rec/conf/nips/BouchardBRUPSMC17,
neurips_2017_0121,Unsupervised learning of object frames by dense equivariant image labelling.,2017,NeurIPS,James Thewlis; Hakan Bilen; Andrea Vedaldi,https://dblp.org/rec/conf/nips/ThewlisBV17,
neurips_2017_0122,Welfare Guarantees from Data.,2017,NeurIPS,Darrell Hoy; Denis Nekipelov; Vasilis Syrgkanis,https://dblp.org/rec/conf/nips/HoyNS17,
neurips_2017_0123,What Uncertainties Do We Need in Bayesian Deep Learning for Computer Vision?,2017,NeurIPS,Alex Kendall; Yarin Gal,https://dblp.org/rec/conf/nips/KendallG17,
neurips_2017_0124,YASS: Yet Another Spike Sorter.,2017,NeurIPS,Jin Hyung Lee; David E. Carlson; Hooshmand Shokri Razaghi; Weichi Yao; Georges A. Goetz; Espen Hagen; Eleanor Batty; E. J. Chichilnisky; Gaute T. Einevoll; Liam Paninski,https://dblp.org/rec/conf/nips/LeeCRYGHBCEP17,
neurips_2017_0125,Zap Q-Learning.,2017,NeurIPS,Adithya M. Devraj; Sean P. Meyn,https://dblp.org/rec/conf/nips/DevrajM17,
neurips_2018_0001,3D Steerable CNNs: Learning Rotationally Equivariant Features in Volumetric Data.,2018,NeurIPS,Maurice Weiler; Mario Geiger; Max Welling; Wouter Boomsma; Taco Cohen,https://dblp.org/rec/conf/nips/WeilerGWBC18,
neurips_2018_0002,A Bayesian Nonparametric View on Count-Min Sketch.,2018,NeurIPS,Diana Cai; Michael Mitzenmacher; Ryan P. Adams,https://dblp.org/rec/conf/nips/CaiMA18,
neurips_2018_0003,A Dual Framework for Low-rank Tensor Completion.,2018,NeurIPS,Madhav Nimishakavi; Pratik Kumar Jawanpuria; Bamdev Mishra,https://dblp.org/rec/conf/nips/NimishakaviJM18,
neurips_2018_0004,A Reduction for Efficient LDA Topic Reconstruction.,2018,NeurIPS,Matteo Almanza; Flavio Chierichetti; Alessandro Panconesi; Andrea Vattani,https://dblp.org/rec/conf/nips/AlmanzaCPV18,
neurips_2018_0005,A Retrieve-and-Edit Framework for Predicting Structured Outputs.,2018,NeurIPS,Tatsunori B. Hashimoto; Kelvin Guu; Yonatan Oren; Percy Liang,https://dblp.org/rec/conf/nips/HashimotoGOL18,
neurips_2018_0006,A Smoother Way to Train Structured Prediction Models.,2018,NeurIPS,Venkata Krishna Pillutla; Vincent Roulet; Sham M. Kakade; Zad Harchaoui,https://dblp.org/rec/conf/nips/PillutlaRKH18,
neurips_2018_0007,A theory on the absence of spurious solutions for nonconvex and nonsmooth optimization.,2018,NeurIPS,Cdric Josz; Yi Ouyang 0002; Richard Y. Zhang 0001; Javad Lavaei; Somayeh Sojoudi,https://dblp.org/rec/conf/nips/JoszOZLS18,
neurips_2018_0008,A^2-Nets: Double Attention Networks.,2018,NeurIPS,Yunpeng Chen; Yannis Kalantidis; Jianshu Li; Shuicheng Yan; Jiashi Feng,https://dblp.org/rec/conf/nips/ChenKLYF18,
neurips_2018_0009,Active Learning for Non-Parametric Regression Using Purely Random Trees.,2018,NeurIPS,Jack Goetz; Ambuj Tewari; Paul M. Zimmerman,https://dblp.org/rec/conf/nips/GoetzTZ18,
neurips_2018_0010,Adapted Deep Embeddings: A Synthesis of Methods for k-Shot Inductive Transfer Learning.,2018,NeurIPS,Tyler R. Scott; Karl Ridgeway; Michael C. Mozer,https://dblp.org/rec/conf/nips/ScottRM18,
neurips_2018_0011,Adaptive Negative Curvature Descent with Applications in Non-convex Optimization.,2018,NeurIPS,Mingrui Liu; Zhe Li 0008; Xiaoyu Wang 0002; Jinfeng Yi; Tianbao Yang,https://dblp.org/rec/conf/nips/LiuLWYY18,
neurips_2018_0012,Adversarial Risk and Robustness: General Definitions and Implications for the Uniform Distribution.,2018,NeurIPS,Dimitrios I. Diochnos; Saeed Mahloujifar; Mohammad Mahmoody,https://dblp.org/rec/conf/nips/DiochnosMM18,
neurips_2018_0013,Adversarial Scene Editing: Automatic Object Removal from Weak Supervision.,2018,NeurIPS,Rakshith Shetty; Mario Fritz; Bernt Schiele,https://dblp.org/rec/conf/nips/ShettyFS18,
neurips_2018_0014,"Alternating optimization of decision trees, with application to learning sparse oblique trees.",2018,NeurIPS,Miguel . Carreira-Perpin; Pooya Tavallali,https://dblp.org/rec/conf/nips/Carreira-Perpinan18,
neurips_2018_0015,Amortized Inference Regularization.,2018,NeurIPS,Rui Shu; Hung H. Bui; Shengjia Zhao; Mykel J. Kochenderfer; Stefano Ermon,https://dblp.org/rec/conf/nips/ShuBZKE18,
neurips_2018_0016,An Improved Analysis of Alternating Minimization for Structured Multi-Response Regression.,2018,NeurIPS,Sheng Chen 0014; Arindam Banerjee 0001,https://dblp.org/rec/conf/nips/ChenB18,
neurips_2018_0017,An Information-Theoretic Analysis for Thompson Sampling with Many Actions.,2018,NeurIPS,Shi Dong 0003; Benjamin Van Roy,https://dblp.org/rec/conf/nips/DongR18,
neurips_2018_0018,An intriguing failing of convolutional neural networks and the CoordConv solution.,2018,NeurIPS,Rosanne Liu; Joel Lehman; Piero Molino; Felipe Petroski Such; Eric Frank; Alex Sergeev; Jason Yosinski,https://dblp.org/rec/conf/nips/LiuLMSFSY18,
neurips_2018_0019,Assessing the Scalability of Biologically-Motivated Deep Learning Algorithms and Architectures.,2018,NeurIPS,Sergey Bartunov; Adam Santoro; Blake A. Richards; Luke Marris; Geoffrey E. Hinton; Timothy P. Lillicrap,https://dblp.org/rec/conf/nips/BartunovSRMHL18,
neurips_2018_0020,Attacks Meet Interpretability: Attribute-steered Detection of Adversarial Samples.,2018,NeurIPS,Guanhong Tao 0001; Shiqing Ma; Yingqi Liu; Xiangyu Zhang 0001,https://dblp.org/rec/conf/nips/TaoMLZ18,
neurips_2018_0021,BRITS: Bidirectional Recurrent Imputation for Time Series.,2018,NeurIPS,Wei Cao 0007; Dong Wang 0037; Jian Li 0015; Hao Zhou 0012; Lei Li 0005; Yitan Li,https://dblp.org/rec/conf/nips/CaoWLZLL18,
neurips_2018_0022,Balanced Policy Evaluation and Learning.,2018,NeurIPS,Nathan Kallus,https://dblp.org/rec/conf/nips/Kallus18,
neurips_2018_0023,Banach Wasserstein GAN.,2018,NeurIPS,Jonas Adler; Sebastian Lunz,https://dblp.org/rec/conf/nips/AdlerL18,
neurips_2018_0024,Bayesian Alignments of Warped Multi-Output Gaussian Processes.,2018,NeurIPS,Markus Kaiser 0001; Clemens Otte; Thomas A. Runkler; Carl Henrik Ek,https://dblp.org/rec/conf/nips/KaiserORE18,
neurips_2018_0025,Bayesian Control of Large MDPs with Unknown Dynamics in Data-Poor Environments.,2018,NeurIPS,Mahdi Imani; Seyede Fatemeh Ghoreishi; Ulisses M. Braga-Neto,https://dblp.org/rec/conf/nips/ImaniGB18,
neurips_2018_0026,Bayesian Distributed Stochastic Gradient Descent.,2018,NeurIPS,Michael Teng; Frank Wood,https://dblp.org/rec/conf/nips/TengW18,
neurips_2018_0027,Bayesian Model Selection Approach to Boundary Detection with Non-Local Priors.,2018,NeurIPS,Fei Jiang; Guosheng Yin; Francesca Dominici,https://dblp.org/rec/conf/nips/JiangYD18,
neurips_2018_0028,Bilinear Attention Networks.,2018,NeurIPS,Jin-Hwa Kim; Jaehyun Jun; Byoung-Tak Zhang,https://dblp.org/rec/conf/nips/KimJZ18,
neurips_2018_0029,BourGAN: Generative Networks with Metric Embeddings.,2018,NeurIPS,Chang Xiao 0003; Peilin Zhong; Changxi Zheng,https://dblp.org/rec/conf/nips/XiaoZZ18,
neurips_2018_0030,Breaking the Curse of Horizon: Infinite-Horizon Off-Policy Estimation.,2018,NeurIPS,Qiang Liu 0001; Lihong Li 0001; Ziyang Tang; Dengyong Zhou,https://dblp.org/rec/conf/nips/LiuLTZ18,
neurips_2018_0031,Breaking the Span Assumption Yields Fast Finite-Sum Minimization.,2018,NeurIPS,Robert Hannah; Yanli Liu 0003; Daniel O'Connor; Wotao Yin,https://dblp.org/rec/conf/nips/HannahLOY18,
neurips_2018_0032,CapProNet: Deep Feature Learning via Orthogonal Projections onto Capsule Subspaces.,2018,NeurIPS,Liheng Zhang; Marzieh Edraki; Guo-Jun Qi,https://dblp.org/rec/conf/nips/ZhangEQ18,
neurips_2018_0033,Chain of Reasoning for Visual Question Answering.,2018,NeurIPS,Chenfei Wu; Jinlai Liu; Xiaojie Wang 0006; Xuan Dong 0001,https://dblp.org/rec/conf/nips/WuLWD18,
neurips_2018_0034,ChannelNets: Compact and Efficient Convolutional Neural Networks via Channel-Wise Convolutions.,2018,NeurIPS,Hongyang Gao; Zhengyang Wang; Shuiwang Ji,https://dblp.org/rec/conf/nips/GaoWJ18,
neurips_2018_0035,Co-teaching: Robust training of deep neural networks with extremely noisy labels.,2018,NeurIPS,Bo Han 0003; Quanming Yao; Xingrui Yu; Gang Niu 0001; Miao Xu 0001; Weihua Hu; Ivor W. Tsang; Masashi Sugiyama,https://dblp.org/rec/conf/nips/HanYYNXHTS18,
neurips_2018_0036,Collaborative Learning for Deep Neural Networks.,2018,NeurIPS,Guocong Song; Wei Chai,https://dblp.org/rec/conf/nips/SongC18,
neurips_2018_0037,Combinatorial Optimization with Graph Convolutional Networks and Guided Tree Search.,2018,NeurIPS,Zhuwen Li; Qifeng Chen 0001; Vladlen Koltun,https://dblp.org/rec/conf/nips/LiCK18,
neurips_2018_0038,Community Exploration: From Offline Optimization to Online Learning.,2018,NeurIPS,Xiaowei Chen 0002; Weiran Huang 0001; Wei Chen 0013; John C. S. Lui,https://dblp.org/rec/conf/nips/ChenHCL18,
neurips_2018_0039,Compact Generalized Non-local Network.,2018,NeurIPS,Kaiyu Yue; Ming Sun 0008; Yuchen Yuan; Feng Zhou 0002; Errui Ding; Fuxin Xu,https://dblp.org/rec/conf/nips/YueSYZDX18,
neurips_2018_0040,Computing Kantorovich-Wasserstein Distances on d-dimensional histograms using (d+1)-partite graphs.,2018,NeurIPS,Gennaro Auricchio; Federico Bassetti; Stefano Gualandi; Marco Veneroni,https://dblp.org/rec/conf/nips/AuricchioBGV18,
neurips_2018_0041,Confounding-Robust Policy Improvement.,2018,NeurIPS,Nathan Kallus; Angela Zhou,https://dblp.org/rec/conf/nips/KallusZ18,
neurips_2018_0042,Constrained Generation of Semantically Valid Graphs via Regularizing Variational Autoencoders.,2018,NeurIPS,Tengfei Ma 0001; Jie Chen 0007; Cao Xiao,https://dblp.org/rec/conf/nips/MaCX18,
neurips_2018_0043,Constructing Unrestricted Adversarial Examples with Generative Models.,2018,NeurIPS,Yang Song 0011; Rui Shu; Nate Kushman; Stefano Ermon,https://dblp.org/rec/conf/nips/SongSKE18,
neurips_2018_0044,Contamination Attacks and Mitigation in Multi-Party Machine Learning.,2018,NeurIPS,Jamie Hayes; Olga Ohrimenko,https://dblp.org/rec/conf/nips/HayesO18,
neurips_2018_0045,Context-dependent upper-confidence bounds for directed exploration.,2018,NeurIPS,Raksha Kumaraswamy; Matthew Schlegel; Adam White 0001; Martha White,https://dblp.org/rec/conf/nips/KumaraswamySWW18,
neurips_2018_0046,Contextual Stochastic Block Models.,2018,NeurIPS,Yash Deshpande; Subhabrata Sen; Andrea Montanari; Elchanan Mossel,https://dblp.org/rec/conf/nips/DeshpandeSMM18,
neurips_2018_0047,Contextual bandits with surrogate losses: Margin bounds and efficient algorithms.,2018,NeurIPS,Dylan J. Foster; Akshay Krishnamurthy,https://dblp.org/rec/conf/nips/FosterK18,
neurips_2018_0048,Convergence of Cubic Regularization for Nonconvex Optimization under KL Property.,2018,NeurIPS,Yi Zhou 0017; Zhe Wang 0021; Yingbin Liang,https://dblp.org/rec/conf/nips/ZhouWL18,
neurips_2018_0049,Cooperative Learning of Audio and Video Models from Self-Supervised Synchronization.,2018,NeurIPS,Bruno Korbar; Du Tran; Lorenzo Torresani,https://dblp.org/rec/conf/nips/KorbarTT18,
neurips_2018_0050,Coordinate Descent with Bandit Sampling.,2018,NeurIPS,Farnood Salehi; Patrick Thiran; L. Elisa Celis,https://dblp.org/rec/conf/nips/SalehiTC18,
neurips_2018_0051,Decentralize and Randomize: Faster Algorithm for Wasserstein Barycenters.,2018,NeurIPS,Pavel E. Dvurechenskii; Darina Dvinskikh; Alexander V. Gasnikov; Csar A. Uribe; Angelia Nedich,https://dblp.org/rec/conf/nips/DvurechenskiiDG18,
neurips_2018_0052,Deep Anomaly Detection Using Geometric Transformations.,2018,NeurIPS,Izhak Golan; Ran El-Yaniv,https://dblp.org/rec/conf/nips/GolanE18,
neurips_2018_0053,Deep Generative Markov State Models.,2018,NeurIPS,Hao Wu 0035; Andreas Mardt; Luca Pasquali; Frank No,https://dblp.org/rec/conf/nips/WuMPN18,
neurips_2018_0054,Deep Network for the Integrated 3D Sensing of Multiple People in Natural Images.,2018,NeurIPS,Andrei Zanfir; Elisabeta Marinoiu; Mihai Zanfir; Alin-Ionut Popa; Cristian Sminchisescu,https://dblp.org/rec/conf/nips/ZanfirMZPS18,
neurips_2018_0055,Deep Non-Blind Deconvolution via Generalized Low-Rank Approximation.,2018,NeurIPS,Wenqi Ren; Jiawei Zhang 0002; Lin Ma 0002; Jinshan Pan; Xiaochun Cao; Wangmeng Zuo; Wei Liu 0005; Ming-Hsuan Yang 0001,https://dblp.org/rec/conf/nips/RenZ0PCZL018,
neurips_2018_0056,Deep Reinforcement Learning in a Handful of Trials using Probabilistic Dynamics Models.,2018,NeurIPS,Kurtland Chua; Roberto Calandra; Rowan McAllister; Sergey Levine,https://dblp.org/rec/conf/nips/ChuaCML18,
neurips_2018_0057,Deep State Space Models for Time Series Forecasting.,2018,NeurIPS,Syama Sundar Rangapuram; Matthias W. Seeger; Jan Gasthaus; Lorenzo Stella; Yuyang Wang 0001; Tim Januschowski,https://dblp.org/rec/conf/nips/RangapuramSGSWJ18,
neurips_2018_0058,Deep State Space Models for Unconditional Word Generation.,2018,NeurIPS,Florian Schmidt 0005; Thomas Hofmann 0001,https://dblp.org/rec/conf/nips/SchmidtH18,
neurips_2018_0059,DeepPINK: reproducible feature selection in deep neural networks.,2018,NeurIPS,Yang Young Lu; Yingying Fan; Jinchi Lv; William Stafford Noble,https://dblp.org/rec/conf/nips/LuFLN18,
neurips_2018_0060,DeepProbLog: Neural Probabilistic Logic Programming.,2018,NeurIPS,Robin Manhaeve; Sebastijan Dumancic; Angelika Kimmig; Thomas Demeester; Luc De Raedt,https://dblp.org/rec/conf/nips/ManhaeveDKDR18,
neurips_2018_0061,Demystifying excessively volatile human learning: A Bayesian persistent prior and a neural approximation.,2018,NeurIPS,Chaitanya Ryali; Gautam Reddy; Angela J. Yu,https://dblp.org/rec/conf/nips/RyaliRY18,
neurips_2018_0062,Derivative Estimation in Random Design.,2018,NeurIPS,Yu Liu 0080; Kris De Brabanter,https://dblp.org/rec/conf/nips/LiuB18,
neurips_2018_0063,Designing by Training: Acceleration Neural Network for Fast High-Dimensional Convolution.,2018,NeurIPS,Longquan Dai; Liang Tang; Yuan Xie 0006; Jinhui Tang 0001,https://dblp.org/rec/conf/nips/DaiT0T18,
neurips_2018_0064,Differentiable MPC for End-to-end Planning and Control.,2018,NeurIPS,Brandon Amos; Ivan Dario Jimenez Rodriguez; Jacob Sacks; Byron Boots; J. Zico Kolter,https://dblp.org/rec/conf/nips/AmosRSBK18,
neurips_2018_0065,Differentially Private Bayesian Inference for Exponential Families.,2018,NeurIPS,Garrett Bernstein; Daniel Sheldon,https://dblp.org/rec/conf/nips/BernsteinS18,
neurips_2018_0066,Differentially Private Change-Point Detection.,2018,NeurIPS,Rachel Cummings; Sara Krehbiel; Yajun Mei; Rui Tuo 0001; Wanrong Zhang 0001,https://dblp.org/rec/conf/nips/CummingsKMTZ18,
neurips_2018_0067,Differentially Private Uniformly Most Powerful Tests for Binomial Data.,2018,NeurIPS,Jordan Awan; Aleksandra B. Slavkovic,https://dblp.org/rec/conf/nips/AwanS18,
neurips_2018_0068,Dimensionally Tight Bounds for Second-Order Hamiltonian Monte Carlo.,2018,NeurIPS,Oren Mangoubi; Nisheeth K. Vishnoi,https://dblp.org/rec/conf/nips/MangoubiV18,
neurips_2018_0069,Diminishing Returns Shape Constraints for Interpretability and Regularization.,2018,NeurIPS,Maya R. Gupta; Dara Bahri; Andrew Cotter; Kevin Robert Canini,https://dblp.org/rec/conf/nips/GuptaBCC18,
neurips_2018_0070,Dirichlet-based Gaussian Processes for Large-scale Calibrated Classification.,2018,NeurIPS,Dimitrios Milios; Raffaello Camoriano; Pietro Michiardi; Lorenzo Rosasco; Maurizio Filippone,https://dblp.org/rec/conf/nips/MiliosCMRF18,
neurips_2018_0071,Distributed Multitask Reinforcement Learning with Quadratic Convergence.,2018,NeurIPS,Rasul Tutunov; Dongho Kim; Haitham Bou-Ammar,https://dblp.org/rec/conf/nips/TutunovKB18,
neurips_2018_0072,"Do Less, Get More: Streaming Submodular Maximization with Subsampling.",2018,NeurIPS,Moran Feldman; Amin Karbasi; Ehsan Kazemi 0001,https://dblp.org/rec/conf/nips/FeldmanK018,
neurips_2018_0073,Does mitigating ML's impact disparity require treatment disparity?,2018,NeurIPS,Zachary C. Lipton; Julian J. McAuley; Alexandra Chouldechova,https://dblp.org/rec/conf/nips/LiptonMC18,
neurips_2018_0074,End-to-End Differentiable Physics for Learning and Control.,2018,NeurIPS,Filipe de Avila Belbute-Peres; Kevin A. Smith 0001; Kelsey R. Allen; Josh Tenenbaum 0001; J. Zico Kolter,https://dblp.org/rec/conf/nips/Belbute-PeresSA18,
neurips_2018_0075,Enhancing the Accuracy and Fairness of Human Decision Making.,2018,NeurIPS,Isabel Valera; Adish Singla; Manuel Gomez Rodriguez,https://dblp.org/rec/conf/nips/ValeraSR18,
neurips_2018_0076,Equality of Opportunity in Classification: A Causal Approach.,2018,NeurIPS,Junzhe Zhang 0001; Elias Bareinboim,https://dblp.org/rec/conf/nips/ZhangB18,
neurips_2018_0077,Evolutionary Stochastic Gradient Descent for Optimization of Deep Neural Networks.,2018,NeurIPS,Xiaodong Cui; Wei Zhang 0022; Zoltn Tske; Michael Picheny,https://dblp.org/rec/conf/nips/CuiZTP18,
neurips_2018_0078,Ex ante coordination and collusion in zero-sum multi-player extensive-form games.,2018,NeurIPS,Gabriele Farina; Andrea Celli; Nicola Gatti 0001; Tuomas Sandholm,https://dblp.org/rec/conf/nips/FarinaC0S18,
neurips_2018_0079,Expanding Holographic Embeddings for Knowledge Completion.,2018,NeurIPS,Yexiang Xue; Yang Yuan; Zhitian Xu; Ashish Sabharwal,https://dblp.org/rec/conf/nips/XueYXS18,
neurips_2018_0080,Exploration in Structured Reinforcement Learning.,2018,NeurIPS,Jungseul Ok; Alexandre Proutire; Damianos Tranos,https://dblp.org/rec/conf/nips/OkPT18,
neurips_2018_0081,FD-GAN: Pose-guided Feature Distilling GAN for Robust Person Re-identification.,2018,NeurIPS,Yixiao Ge; Zhuowan Li; Haiyu Zhao; Guojun Yin; Shuai Yi; Xiaogang Wang 0001; Hongsheng Li 0001,https://dblp.org/rec/conf/nips/GeLZYYWL18,
neurips_2018_0082,Fairness Behind a Veil of Ignorance: A Welfare Analysis for Automated Decision Making.,2018,NeurIPS,Hoda Heidari; Claudio Ferrari; Krishna P. Gummadi; Andreas Krause 0001,https://dblp.org/rec/conf/nips/HeidariFGK18,
neurips_2018_0083,Fairness Through Computationally-Bounded Awareness.,2018,NeurIPS,Michael P. Kim; Omer Reingold; Guy N. Rothblum,https://dblp.org/rec/conf/nips/KimRR18,
neurips_2018_0084,Fast Similarity Search via Optimal Sparse Lifting.,2018,NeurIPS,Wenye Li 0001; Jingwei Mao; Yin Zhang; Shuguang Cui,https://dblp.org/rec/conf/nips/LiMZC18,
neurips_2018_0085,Fast deep reinforcement learning using online adjustments from the past.,2018,NeurIPS,Steven Hansen 0001; Alexander Pritzel; Pablo Sprechmann; Andr Barreto 0001; Charles Blundell,https://dblp.org/rec/conf/nips/HansenPSBB18,
neurips_2018_0086,Fighting Boredom in Recommender Systems with Linear Reinforcement Learning.,2018,NeurIPS,Romain Warlop; Alessandro Lazaric; Jrmie Mary,https://dblp.org/rec/conf/nips/WarlopLM18,
neurips_2018_0087,Flexible and accurate inference and learning for deep generative models.,2018,NeurIPS,Eszter Vrtes; Maneesh Sahani,https://dblp.org/rec/conf/nips/VertesS18,
neurips_2018_0088,Gaussian Process Conditional Density Estimation.,2018,NeurIPS,Vincent Dutordoir; Hugh Salimbeni; James Hensman; Marc Peter Deisenroth,https://dblp.org/rec/conf/nips/DutordoirSHD18,
neurips_2018_0089,Gen-Oja: Simple & Efficient Algorithm for Streaming Generalized Eigenvector Computation.,2018,NeurIPS,Kush Bhatia; Aldo Pacchiano; Nicolas Flammarion; Peter L. Bartlett; Michael I. Jordan,https://dblp.org/rec/conf/nips/BhatiaPFBJ18,
neurips_2018_0090,Generalized Zero-Shot Learning with Deep Calibration Network.,2018,NeurIPS,Shichen Liu; Mingsheng Long; Jianmin Wang 0001; Michael I. Jordan,https://dblp.org/rec/conf/nips/LiuL0J18,
neurips_2018_0091,Generating Informative and Diverse Conversational Responses via Adversarial Information Maximization.,2018,NeurIPS,Yizhe Zhang 0002; Michel Galley; Jianfeng Gao 0001; Zhe Gan; Xiujun Li; Chris Brockett; Bill Dolan,https://dblp.org/rec/conf/nips/ZhangGGGLBD18,
neurips_2018_0092,Geometry-Aware Recurrent Neural Networks for Active Visual Recognition.,2018,NeurIPS,Ricson Cheng; Ziyan Wang; Katerina Fragkiadaki,https://dblp.org/rec/conf/nips/ChengWF18,
neurips_2018_0093,Graph Convolutional Policy Network for Goal-Directed Molecular Graph Generation.,2018,NeurIPS,Jiaxuan You; Bowen Liu 0014; Zhitao Ying; Vijay S. Pande; Jure Leskovec,https://dblp.org/rec/conf/nips/YouLYPL18,
neurips_2018_0094,Group Equivariant Capsule Networks.,2018,NeurIPS,Jan Eric Lenssen; Matthias Fey; Pascal Libuschewski,https://dblp.org/rec/conf/nips/LenssenFL18,
neurips_2018_0095,High Dimensional Linear Regression using Lattice Basis Reduction.,2018,NeurIPS,Ilias Zadik; David Gamarnik,https://dblp.org/rec/conf/nips/ZadikG18,
neurips_2018_0096,HitNet: Hybrid Ternary Recurrent Neural Network.,2018,NeurIPS,Peiqi Wang 0001; Xinfeng Xie; Lei Deng 0003; Guoqi Li 0002; Dongsheng Wang 0002; Yuan Xie 0001,https://dblp.org/rec/conf/nips/WangXDLWX18,
neurips_2018_0097,Horizon-Independent Minimax Linear Regression.,2018,NeurIPS,Alan Malek; Peter L. Bartlett,https://dblp.org/rec/conf/nips/MalekB18,
neurips_2018_0098,How to tell when a clustering is (approximately) correct using convex relaxations.,2018,NeurIPS,Marina Meila,https://dblp.org/rec/conf/nips/Meila18,
neurips_2018_0099,Human-in-the-Loop Interpretability Prior.,2018,NeurIPS,Isaac Lage; Andrew Slavin Ross; Samuel J. Gershman; Been Kim; Finale Doshi-Velez,https://dblp.org/rec/conf/nips/LageRGKD18,
neurips_2018_0100,Hybrid Knowledge Routed Modules for Large-scale Object Detection.,2018,NeurIPS,Chenhan Jiang; Hang Xu 0004; Xiaodan Liang; Liang Lin 0004,https://dblp.org/rec/conf/nips/JiangXLL18,
neurips_2018_0101,Hyperbolic Neural Networks.,2018,NeurIPS,Octavian-Eugen Ganea; Gary Bcigneul; Thomas Hofmann 0001,https://dblp.org/rec/conf/nips/GaneaBH18,
neurips_2018_0102,Identification and Estimation of Causal Effects from Dependent Data.,2018,NeurIPS,Eli Sherman; Ilya Shpitser,https://dblp.org/rec/conf/nips/ShermanS18,
neurips_2018_0103,Implicit Bias of Gradient Descent on Linear Convolutional Networks.,2018,NeurIPS,Suriya Gunasekar; Jason D. Lee; Daniel Soudry; Nati Srebro,https://dblp.org/rec/conf/nips/GunasekarLSS18,
neurips_2018_0104,Improving Simple Models with Confidence Profiles.,2018,NeurIPS,Amit Dhurandhar; Karthikeyan Shanmugam 0001; Ronny Luss; Peder A. Olsen,https://dblp.org/rec/conf/nips/DhurandharSLO18,
neurips_2018_0105,Inequity aversion improves cooperation in intertemporal social dilemmas.,2018,NeurIPS,Edward Hughes 0001; Joel Z. Leibo; Matthew Phillips; Karl Tuyls; Edgar A. Duez-Guzmn; Antonio Garca Castaeda; Iain Dunning; Tina Zhu; Kevin R. McKee; Raphael Koster; Heather Roff; Thore Graepel,https://dblp.org/rec/conf/nips/HughesLPTDCDZMK18,
neurips_2018_0106,Inference in Deep Gaussian Processes using Stochastic Gradient Hamiltonian Monte Carlo.,2018,NeurIPS,Marton Havasi; Jos Miguel Hernndez-Lobato; Juan Jos Murillo-Fuentes,https://dblp.org/rec/conf/nips/HavasiHM18,
neurips_2018_0107,Inferring Latent Velocities from Weather Radar Data using Gaussian Processes.,2018,NeurIPS,Rico Angell; Daniel Sheldon,https://dblp.org/rec/conf/nips/AngellS18,
neurips_2018_0108,Infinite-Horizon Gaussian Processes.,2018,NeurIPS,Arno Solin; James Hensman; Richard E. Turner,https://dblp.org/rec/conf/nips/SolinHT18,
neurips_2018_0109,Information Constraints on Auto-Encoding Variational Bayes.,2018,NeurIPS,Romain Lopez; Jeffrey Regier; Michael I. Jordan; Nir Yosef,https://dblp.org/rec/conf/nips/LopezRJY18,
neurips_2018_0110,Information-based Adaptive Stimulus Selection to Optimize Communication Efficiency in Brain-Computer Interfaces.,2018,NeurIPS,Boyla Mainsah; Dmitry Kalika; Leslie M. Collins; Siyuan Liu; Chandra S. Throckmorton,https://dblp.org/rec/conf/nips/MainsahKCLT18,
neurips_2018_0111,Iterative Value-Aware Model Learning.,2018,NeurIPS,Amir-massoud Farahmand,https://dblp.org/rec/conf/nips/Farahmand18,
