paper_id,title,year,venue,authors,dblp_url,doi
pvldb_2012_0071,SCOUT: Prefetching for Latent Feature Following Queries.,2012,PVLDB,Farhan Tauheed; Thomas Heinis; Felix Schrmann; Henry Markram; Anastasia Ailamaki,https://dblp.org/rec/journals/pvldb/TauheedHSMA12,10.14778/2350229.2350267
pvldb_2012_0073,Scalable K-Means++.,2012,PVLDB,Bahman Bahmani; Benjamin Moseley; Andrea Vattani; Ravi Kumar 0001; Sergei Vassilvitskii,https://dblp.org/rec/journals/pvldb/BahmaniMVKV12,10.14778/2180912.2180915
pvldb_2012_0080,The Complexity of Social Coordination.,2012,PVLDB,Konstantinos Mamouras; Sigal Oren; Lior Seeman; Lucja Kot; Johannes Gehrke,https://dblp.org/rec/journals/pvldb/MamourasOSKG12,10.14778/2350229.2350237
pvldb_2012_0081,Towards Energy-Efficient Database Cluster Design.,2012,PVLDB,Willis Lang; Stavros Harizopoulos; Jignesh M. Patel; Mehul A. Shah; Dimitris Tsirogiannis,https://dblp.org/rec/journals/pvldb/LangHPST12,10.14778/2350229.2350280
pvldb_2012_0083,Truss Decomposition in Massive Networks.,2012,PVLDB,Jia Wang; James Cheng,https://dblp.org/rec/journals/pvldb/WangC12,10.14778/2311906.2311909
pvldb_2012_0086,sDTW: Computing DTW Distances using Locally Relevant Constraints based on Salient Feature Alignments.,2012,PVLDB,K. Seluk Candan; Rosaria Rossini; Maria Luisa Sapino; Xiaolan Wang 0001,https://dblp.org/rec/journals/pvldb/CandanRSW12,10.14778/2350229.2350266
pvldb_2013_0004,A New Service for Customer Care Based on the TrentoRise BigData Platform.,2013,PVLDB,Sergio Ramazzina; Chiara L. Ballari; Daniela Somenzi,https://dblp.org/rec/journals/pvldb/RamazzinaBS13,10.14778/2536222.2536240
pvldb_2013_0005,A RecDB in Action: Recommendation Made Easy in Relational Databases.,2013,PVLDB,Mohamed Sarwat; James L. Avery; Mohamed F. Mokbel,https://dblp.org/rec/journals/pvldb/SarwatAM13,10.14778/2536274.2536286
pvldb_2013_0008,Adaptive Range Filters for Cold Data: Avoiding Trips to Siberia.,2013,PVLDB,Karolina Alexiou; Donald Kossmann; Per-ke Larson,https://dblp.org/rec/journals/pvldb/AlexiouKL13,10.14778/2556549.2556556
pvldb_2013_0011,An Approach towards the Study of Symmetric Queries.,2013,PVLDB,Marc Gyssens; Jan Paredaens; Dirk Van Gucht; Jef Wijsen; Yuqing Wu,https://dblp.org/rec/journals/pvldb/GyssensPGWW13,10.14778/2732219.2732222
pvldb_2013_0013,Anti-Caching: A New Approach to Database Management System Architecture.,2013,PVLDB,Justin A. DeBrabant; Andrew Pavlo; Stephen Tu; Michael Stonebraker; Stanley B. Zdonik,https://dblp.org/rec/journals/pvldb/DeBrabantPTSZ13,10.14778/2556549.2556575
pvldb_2013_0015,Big and Useful: What's in the Data for Me?.,2013,PVLDB,Rada Chirkova; Jun Yang 0001,https://dblp.org/rec/journals/pvldb/ChirkovaY13,10.14778/2536274.2536323
pvldb_2013_0019,DB2 with BLU Acceleration: So Much More than Just a Column Store.,2013,PVLDB,Vijayshankar Raman; Gopi K. Attaluri; Ronald Barber; Naresh Chainani; David Kalmuk; Vincent KulandaiSamy; Jens Leenstra; Sam Lightstone; Shaorong Liu; Guy M. Lohman; Tim Malkemus; Ren Mller 0001; Ippokratis Pandis; Berni Schiefer; David Sharpe; Richard Sidle; Adam J. Storm; Liping Zhang,https://dblp.org/rec/journals/pvldb/RamanABCKKLLLLMMPSSSSZ13,10.14778/2536222.2536233
pvldb_2013_0020,Delta: Scalable Data Dissemination under Capacity Constraints.,2013,PVLDB,Konstantinos Karanasos; Asterios Katsifodimos; Ioana Manolescu,https://dblp.org/rec/journals/pvldb/KaranasosKM13,10.14778/2732240.2732241
pvldb_2013_0025,Distribution-Based Query Scheduling.,2013,PVLDB,Yun Chi; Hakan Hacigms; Wang-Pin Hsiung; Jeffrey F. Naughton,https://dblp.org/rec/journals/pvldb/ChiHHN13,10.14778/2536360.2536367
pvldb_2013_0028,Efficient Implementation of Generalized Quantification in Relational Query Languages.,2013,PVLDB,Bin Cao; Antonio Badia,https://dblp.org/rec/journals/pvldb/CaoB13,10.14778/2535570.2488331
pvldb_2013_0034,Expressiveness and Complexity of Order Dependencies.,2013,PVLDB,Jaroslaw Szlichta; Parke Godfrey; Jarek Gryz; Calisto Zuzarte,https://dblp.org/rec/journals/pvldb/SzlichtaGGZ13,10.14778/2556549.2556568
pvldb_2013_0037,Front Matter.,2013,PVLDB,Ada Wai-Chee Fu; Alon Y. Halevy,https://dblp.org/rec/journals/pvldb/FuH13,
pvldb_2013_0038,Gestural Query Specification.,2013,PVLDB,Arnab Nandi 0001; Lilong Jiang; Michael I. Mandel,https://dblp.org/rec/journals/pvldb/NandiJM13,10.14778/2732240.2732247
pvldb_2013_0039,Getting Unique Solution in Data Exchange.,2013,PVLDB,Nhung Ngo,https://dblp.org/rec/journals/pvldb/Ngo13,10.14778/2536274.2536332
pvldb_2013_0041,Hadoop's Adolescence.,2013,PVLDB,Kai Ren 0001; YongChul Kwon; Magdalena Balazinska; Bill Howe,https://dblp.org/rec/journals/pvldb/RenKBH13,10.14778/2536206.2536213
pvldb_2013_0044,"Hone: ""Scaling Down"" Hadoop on Shared-Memory Systems.",2013,PVLDB,K. Ashwin Kumar; Jonathan Gluck; Amol Deshpande; Jimmy Lin,https://dblp.org/rec/journals/pvldb/KumarGDL13,10.14778/2536274.2536314
pvldb_2013_0050,MASTRO STUDIO: Managing Ontology-Based Data Access applications.,2013,PVLDB,Cristina Civili; Marco Console; Giuseppe De Giacomo; Domenico Lembo; Maurizio Lenzerini; Lorenzo Lepore; Riccardo Mancini; Antonella Poggi; Riccardo Rosati 0001; Marco Ruzzi; Valerio Santarelli; Domenico Fabio Savo,https://dblp.org/rec/journals/pvldb/CiviliCGLLLMPRRSS13,10.14778/2536274.2536304
pvldb_2013_0053,More is Simpler: Effectively and Efficiently Assessing Node-Pair Similarities Based on Hyperlinks.,2013,PVLDB,Weiren Yu; Xuemin Lin 0001; Wenjie Zhang 0001; Lijun Chang; Jian Pei 0001,https://dblp.org/rec/journals/pvldb/YuLZCP13,10.14778/2732219.2732221
pvldb_2013_0059,Optimization Strategies for A/B Testing on HADOOP.,2013,PVLDB,Andrii Cherniak; Huma Zaidi; Vladimir Zadorozhny,https://dblp.org/rec/journals/pvldb/CherniakZZ13,10.14778/2536222.2536224
pvldb_2013_0061,Overview of Turn Data Management Platform for Digital Advertising.,2013,PVLDB,Hazem Elmeleegy; Yinan Li; Yan Qi 0002; Peter Wilmot; Mingxi Wu; Santanu Kolay; Ali Dasdan; Songting Chen,https://dblp.org/rec/journals/pvldb/ElmeleegyL0WWKDC13,10.14778/2536222.2536238
pvldb_2013_0063,POIKILO: A Tool for Evaluating the Results of Diversification Models and Algorithms.,2013,PVLDB,Marina Drosou; Evaggelia Pitoura,https://dblp.org/rec/journals/pvldb/DrosouP13,10.14778/2536274.2536287
pvldb_2013_0073,ROSeAnn: Reconciling Opinions of Semantic Annotators.,2013,PVLDB,Luying Chen; Stefano Ortona; Giorgio Orsi 0001; Michael Benedikt,https://dblp.org/rec/journals/pvldb/ChenOOB13,10.14778/2536274.2536285
pvldb_2013_0076,ReqFlex: Fuzzy Queries for Everyone.,2013,PVLDB,Grgory Smits; Olivier Pivert; Thomas Girault,https://dblp.org/rec/journals/pvldb/SmitsPG13,10.14778/2536274.2536277
pvldb_2013_0081,Scuba: Diving into Data at Facebook.,2013,PVLDB,Lior Abraham; John Allen; Oleksandr Barykin; Vinayak R. Borkar; Bhuwan Chopra; Ciprian Gerea; Daniel Merl; Josh Metzler; David Reiss; Subbu Subramanian; Janet L. Wiener; Okay Zed,https://dblp.org/rec/journals/pvldb/AbrahamABBCGMMRSWZ13,10.14778/2536222.2536231
pvldb_2013_0082,Senbazuru: A Prototype Spreadsheet Database Management System.,2013,PVLDB,Zhe Chen 0014; Mike Cafarella; Jun Chen; Daniel Prevo; Junfeng Zhuang,https://dblp.org/rec/journals/pvldb/ChenCCPZ13,10.14778/2536274.2536276
pvldb_2013_0083,"Simple, Fast, and Scalable Reachability Oracle.",2013,PVLDB,Ruoming Jin; Guan Wang,https://dblp.org/rec/journals/pvldb/JinW13,10.14778/2556549.2556578
pvldb_2013_0088,Supporting User-Defined Functions on Uncertain Data.,2013,PVLDB,Thanh T. L. Tran; Yanlei Diao; Charles Sutton; Anna Liu,https://dblp.org/rec/journals/pvldb/TranDSL13,10.14778/2536336.2536347
pvldb_2013_0090,The LLUNATIC Data-Cleaning Framework.,2013,PVLDB,Floris Geerts; Giansalvatore Mecca; Paolo Papotti; Donatello Santoro,https://dblp.org/rec/journals/pvldb/GeertsMPS13,10.14778/2536360.2536363
pvldb_2013_0091,The Yin and Yang of Processing Data Warehousing Queries on GPU Devices.,2013,PVLDB,Yuan Yuan 0014; Rubao Lee; Xiaodong Zhang 0001,https://dblp.org/rec/journals/pvldb/YuanL013,10.14778/2536206.2536210
pvldb_2013_0098,Understanding Hierarchical Methods for Differentially Private Histograms.,2013,PVLDB,Wahbeh H. Qardaji; Weining Yang; Ninghui Li 0001,https://dblp.org/rec/journals/pvldb/QardajiYL13,10.14778/2556549.2556576
pvldb_2013_0101,Upper and Lower Bounds on the Cost of a Map-Reduce Computation.,2013,PVLDB,Foto N. Afrati; Anish Das Sarma; Semih Salihoglu; Jeffrey D. Ullman,https://dblp.org/rec/journals/pvldb/AfratiSSU13,10.14778/2535570.2488334
pvldb_2014_0001,A Confidence-Aware Approach for Truth Discovery on Long-Tail Data.,2014,PVLDB,Qi Li 0012; Yaliang Li; Jing Gao 0004; Lu Su 0001; Bo Zhao 0001; Murat Demirbas; Wei Fan 0001; Jiawei Han 0001,https://dblp.org/rec/journals/pvldb/LiLGSZDFH14,10.14778/2735496.2735505
pvldb_2014_0004,A Personalized Recommendation System for NetEase Dating Site.,2014,PVLDB,Chaoyue Dai; Feng Qian 0006; Wei Jiang; Zhoutian Wang; Zenghong Wu,https://dblp.org/rec/journals/pvldb/DaiQJWW14,10.14778/2733004.2733080
pvldb_2014_0007,An Integrated Development Environment for Faster Feature Engineering.,2014,PVLDB,Michael R. Anderson; Michael J. Cafarella; Yixing Jiang; Guan Wang; Bochun Zhang,https://dblp.org/rec/journals/pvldb/AndersonCJWZ14,10.14778/2733004.2733054
pvldb_2014_0009,"AsterixDB: A Scalable, Open Source BDMS.",2014,PVLDB,Sattam Alsubaiee; Yasser Altowim; Hotham Altwaijry; Alexander Behm; Vinayak R. Borkar; Yingyi Bu; Michael J. Carey 0001; Inci Cetindil; Madhusudan Cheelangi; Khurram Faraaz; Eugenia Gabrielova; Raman Grover; Zachary Heilbron; Young-Seok Kim; Chen Li 0001; Guangqiang Li; Ji Mahn Ok; Nicola Onose; Pouria Pirzadeh; Vassilis J. Tsotras; Rares Vernica; Jian Wen; Till Westmann,https://dblp.org/rec/journals/pvldb/AlsubaieeAABBBCCCFGGHKLLOOPTVWW14,10.14778/2733085.2733096
pvldb_2014_0012,Beyond Itemsets: Mining Frequent Featuresets over Structured Items.,2014,PVLDB,Saravanan Thirumuruganathan; Habibur Rahman 0001; Sofiane Abbar; Gautam Das 0001,https://dblp.org/rec/journals/pvldb/ThirumuruganathanRAD14,10.14778/2735508.2735515
pvldb_2014_0013,Bounded Conjunctive Queries.,2014,PVLDB,Yang Cao 0012; Wenfei Fan; Tianyu Wo; Wenyuan Yu,https://dblp.org/rec/journals/pvldb/CaoFWY14,10.14778/2732977.2732996
pvldb_2014_0014,Building Efficient Query Engines in a High-Level Language.,2014,PVLDB,Yannis Klonatos; Christoph Koch 0001; Tiark Rompf; Hassan Chafi,https://dblp.org/rec/journals/pvldb/KlonatosKRC14,10.14778/2732951.2732959
pvldb_2014_0016,CLEar: A Real-time Online Observatory for Bursty and Viral Events.,2014,PVLDB,Runquan Xie; Feida Zhu 0001; Hui Ma; Wei Xie 0005; Chen Lin 0001,https://dblp.org/rec/journals/pvldb/XieZMXL14,10.14778/2733004.2733049
pvldb_2014_0018,Causality and Explanations in Databases.,2014,PVLDB,Alexandra Meliou; Sudeepa Roy 0001; Dan Suciu,https://dblp.org/rec/journals/pvldb/MeliouRS14,10.14778/2733004.2733070
pvldb_2014_0023,Computing k-Regret Minimizing Sets.,2014,PVLDB,Sean Chester; Alex Thomo; S. Venkatesh 0001; Sue Whitesides,https://dblp.org/rec/journals/pvldb/ChesterTVW14,10.14778/2732269.2732275
pvldb_2014_0025,Coordination Avoidance in Database Systems.,2014,PVLDB,Peter Bailis; Alan D. Fekete; Michael J. Franklin; Ali Ghodsi 0002; Joseph M. Hellerstein; Ion Stoica,https://dblp.org/rec/journals/pvldb/BailisFFGHS14,10.14778/2735508.2735509
pvldb_2014_0026,DIADEM: Thousands of Websites to a Single Database.,2014,PVLDB,Tim Furche; Georg Gottlob; Giovanni Grasso 0001; Xiaonan Guo 0001; Giorgio Orsi 0001; Christian Schallhart; Cheng Wang,https://dblp.org/rec/journals/pvldb/FurcheG0GOSW14,10.14778/2733085.2733091
pvldb_2014_0027,Deployment of Query Plans on Multicores.,2014,PVLDB,Jana Giceva; Gustavo Alonso; Timothy Roscoe; Tim Harris 0001,https://dblp.org/rec/journals/pvldb/GicevaARH14,10.14778/2735508.2735513
pvldb_2014_0034,"Errata for ""Building Efficient Query Engines in a High-Level Language"" (PVLDB 7(10): 853-864).",2014,PVLDB,Yannis Klonatos; Christoph Koch 0001; Tiark Rompf; Hassan Chafi,https://dblp.org/rec/journals/pvldb/KlonatosKRC14a,10.14778/2733004.2733084
pvldb_2014_0037,Exemplar Queries: Give me an Example of What You Need.,2014,PVLDB,Davide Mottin; Matteo Lissandrini; Yannis Velegrakis; Themis Palpanas,https://dblp.org/rec/journals/pvldb/MottinLVP14,10.14778/2732269.2732273
pvldb_2014_0041,Folk-IS: Opportunistic Data Services in Least Developed Countries.,2014,PVLDB,Nicolas Anciaux; Luc Bouganim; Thierry Delot; Sergio Ilarri; Lela Kloul; Nathalie Mitton; Philippe Pucheral,https://dblp.org/rec/journals/pvldb/AnciauxBDIKMP14,10.14778/2732269.2732278
pvldb_2014_0042,Front Matter.,2014,PVLDB,Lidan Shou,https://dblp.org/rec/journals/pvldb/Shou14,
pvldb_2014_0048,Interpretable and Informative Explanations of Outcomes.,2014,PVLDB,Kareem El Gebaly; Parag Agrawal; Lukasz Golab; Flip Korn; Divesh Srivastava,https://dblp.org/rec/journals/pvldb/GebalyAGKS14,10.14778/2735461.2735467
pvldb_2014_0056,MoveMine 2.0: Mining Object Relationships from Movement Data.,2014,PVLDB,Fei Wu 0007; Tobias Kin Hou Lei; Zhenhui Li; Jiawei Han 0001,https://dblp.org/rec/journals/pvldb/WuLLH14,10.14778/2733004.2733043
pvldb_2014_0058,Ocelot/HyPE: Optimized Data Processing on Heterogeneous Hardware.,2014,PVLDB,Sebastian Bre; Max Heimel; Michael Saecker; Bastian Kcher; Volker Markl; Gunter Saake,https://dblp.org/rec/journals/pvldb/BressHSKMS14,10.14778/2733004.2733042
pvldb_2014_0059,Of Snowstorms and Bushy Trees.,2014,PVLDB,Rafi Ahmed; Rajkumar Sen; Meikel Poess; Sunil Chakkappen,https://dblp.org/rec/journals/pvldb/AhmedSPC14,10.14778/2733004.2733017
pvldb_2014_0060,On Concise Set of Relative Candidate Keys.,2014,PVLDB,Shaoxu Song; Lei Chen 0002; Hong Cheng 0001,https://dblp.org/rec/journals/pvldb/Song0C14,10.14778/2732977.2732991
pvldb_2014_0061,On k-Path Covers and their Applications.,2014,PVLDB,Stefan Funke; Andr Nusser; Sabine Storandt,https://dblp.org/rec/journals/pvldb/FunkeNS14,10.14778/2732951.2732963
pvldb_2014_0066,PackageBuilder: From Tuples to Packages.,2014,PVLDB,Matteo Brucato; Rahul Ramakrishna; Azza Abouzied; Alexandra Meliou,https://dblp.org/rec/journals/pvldb/BrucatoRAM14,10.14778/2733004.2733038
pvldb_2014_0068,Processing Moving kNN Queries Using Influential Neighbor Sets.,2014,PVLDB,Chuanwen Li; Yu Gu 0002; Jianzhong Qi 0001; Ge Yu 0001; Rui Zhang 0003; Wang Yi 0001,https://dblp.org/rec/journals/pvldb/Li0QYZ014,10.14778/2735471.2735473
pvldb_2014_0069,Profiling R on a Contemporary Processor.,2014,PVLDB,Shriram Sridharan; Jignesh M. Patel,https://dblp.org/rec/journals/pvldb/SridharanP14,10.14778/2735471.2735478
pvldb_2014_0072,QuickFOIL: Scalable Inductive Logic Programming.,2014,PVLDB,Qiang Zeng 0002; Jignesh M. Patel; David Page,https://dblp.org/rec/journals/pvldb/ZengPP14,10.14778/2735508.2735510
pvldb_2014_0077,Repairing Vertex Labels under Neighborhood Constraints.,2014,PVLDB,Shaoxu Song; Hong Cheng 0001; Jeffrey Xu Yu; Lei Chen 0002,https://dblp.org/rec/journals/pvldb/SongCY014,10.14778/2732967.2732974
pvldb_2014_0079,Retrieving Regions of Interest for User Exploration.,2014,PVLDB,Xin Cao 0001; Gao Cong; Christian S. Jensen; Man Lung Yiu,https://dblp.org/rec/journals/pvldb/CaoCJY14,10.14778/2732939.2732946
pvldb_2014_0082,SOPS: A System for Efficient Processing of Spatial-Keyword Publish/Subscribe.,2014,PVLDB,Lisi Chen 0001; Yan Cui; Gao Cong; Xin Cao 0001,https://dblp.org/rec/journals/pvldb/ChenCCC14,10.14778/2733004.2733040
pvldb_2014_0088,Semantic Culturomics (vision paper).,2014,PVLDB,Fabian M. Suchanek; Nicoleta Preda,https://dblp.org/rec/journals/pvldb/SuchanekP14,10.14778/2732977.2732994
pvldb_2014_0089,Show Me the Money: Dynamic Recommendations for Revenue Maximization.,2014,PVLDB,Wei Lu 0002; Shanshan Chen; Keqian Li; Laks V. S. Lakshmanan,https://dblp.org/rec/journals/pvldb/LuCLL14,10.14778/2733085.2733086
pvldb_2014_0095,Support the Data Enthusiast: Challenges for Next-Generation Data-Analysis Systems.,2014,PVLDB,Kristi Morton; Magdalena Balazinska; Dan Grossman; Jock D. Mackinlay,https://dblp.org/rec/journals/pvldb/MortonBGM14,10.14778/2732279.2732282
pvldb_2014_0096,That's All Folks! LLUNATIC Goes Open Source.,2014,PVLDB,Floris Geerts; Giansalvatore Mecca; Paolo Papotti; Donatello Santoro,https://dblp.org/rec/journals/pvldb/GeertsMPS14,10.14778/2733004.2733031
pvldb_2014_0097,The Case for Data Visualization Management Systems.,2014,PVLDB,Eugene Wu 0002; Leilani Battle; Samuel Madden 0001,https://dblp.org/rec/journals/pvldb/WuBM14,10.14778/2732951.2732964
pvldb_2014_0103,VLDB 2014 Ph.D. Workshop - An Overview.,2014,PVLDB,Yunyao Li 0001; Erich J. Neuhold,https://dblp.org/rec/journals/pvldb/LiN14,10.14778/2733004.2733072
pvldb_2014_0104,Where To: Crowd-Aided Path Selection.,2014,PVLDB,Chen Jason Zhang; Yongxin Tong; Lei Chen 0002,https://dblp.org/rec/journals/pvldb/ZhangTC14,10.14778/2733085.2733105
pvldb_2014_0107,Υ-DB: Managing scientific hypotheses as uncertain data.,2014,PVLDB,Bernardo Gonalves; Fbio Porto 0001,https://dblp.org/rec/journals/pvldb/GoncalvesP14,10.14778/2732967.2732971
pvldb_2015_0005,A Time Machine for Information: Looking Back to Look Forward.,2015,PVLDB,Xin Luna Dong; Wang-Chiew Tan,https://dblp.org/rec/journals/pvldb/DongT15,10.14778/2824032.2824134
pvldb_2015_0006,A Topic-based Reviewer Assignment System.,2015,PVLDB,Ngai Meng Kou; Leong Hou U; Nikos Mamoulis; Yuhong Li; Ye Li 0002; Zhiguo Gong,https://dblp.org/rec/journals/pvldb/KouUMLLG15,10.14778/2824032.2824084
pvldb_2015_0026,Data Profiling with Metanome.,2015,PVLDB,Thorsten Papenbrock; Tanja Bergmann; Moritz Finke; Jakob Zwiener; Felix Naumann,https://dblp.org/rec/journals/pvldb/PapenbrockBFZN15,10.14778/2824032.2824086
pvldb_2015_0027,Divide Conquer-based Inclusion Dependency Discovery.,2015,PVLDB,Thorsten Papenbrock; Sebastian Kruse 0001; Jorge-Arnulfo Quian-Ruiz; Felix Naumann,https://dblp.org/rec/journals/pvldb/PapenbrockKQN15,10.14778/2752939.2752946
pvldb_2015_0028,EFQ: Why-Not Answer Polynomials in Action.,2015,PVLDB,Nicole Bidoit; Melanie Herschel; Katerina Tzompanaki,https://dblp.org/rec/journals/pvldb/BidoitHT15,10.14778/2824032.2824116
pvldb_2015_0031,Engineering Database Hardware and Software Together.,2015,PVLDB,Juan Loaiza,https://dblp.org/rec/journals/pvldb/Loaiza15,10.14778/2824032.2824139
pvldb_2015_0034,FIT to Monitor Feed Quality.,2015,PVLDB,Tamraparni Dasu; Vladislav Shkapenyuk; Divesh Srivastava; Deborah F. Swayne,https://dblp.org/rec/journals/pvldb/DasuSSS15,10.14778/2824032.2824070
pvldb_2015_0035,FLORIN - A System to Support (Near) Real-Time Applications on User Generated Content on Daily News.,2015,PVLDB,Qingyuan Liu; Eduard C. Dragut; Arjun Mukherjee; Weiyi Meng,https://dblp.org/rec/journals/pvldb/LiuDMM15,10.14778/2824032.2824107
pvldb_2015_0036,Finding Pareto Optimal Groups: Group-based Skyline.,2015,PVLDB,Jinfei Liu; Li Xiong 0001; Jian Pei 0001; Jun Luo 0007; Haoyu Zhang,https://dblp.org/rec/journals/pvldb/LiuXPLZ15,10.14778/2831360.2831363
pvldb_2015_0037,From Competition to Complementarity: Comparative Influence Diffusion and Maximization.,2015,PVLDB,Wei Lu 0002; Wei Chen 0013; Laks V. S. Lakshmanan,https://dblp.org/rec/journals/pvldb/LuCL15,10.14778/2850578.2850581
pvldb_2015_0038,Front Matter.,2015,PVLDB,Felix Naumann,https://dblp.org/rec/journals/pvldb/Naumann15,
pvldb_2015_0042,Gobblin: Unifying Data Ingestion for Hadoop.,2015,PVLDB,Lin Qiao; Yinan Li 0006; Sahil Takiar; Ziyang Liu; Narasimha Veeramreddy; Min Tu; Ying Dai; Issac Buenrostro; Kapil Surlaker; Shirshanka Das; Chavdar Botev,https://dblp.org/rec/journals/pvldb/QiaoLTLVTDBSDB15,10.14778/2824032.2824073
pvldb_2015_0051,Linearized and Single-Pass Belief Propagation.,2015,PVLDB,Wolfgang Gatterbauer; Stephan Gnnemann; Danai Koutra; Christos Faloutsos,https://dblp.org/rec/journals/pvldb/GatterbauerGKF15,10.14778/2735479.2735490
pvldb_2015_0052,Live Programming in the LogicBlox System: A MetaLogiQL Approach.,2015,PVLDB,Todd J. Green; Dan Olteanu; Geoffrey Washburn,https://dblp.org/rec/journals/pvldb/GreenOW15,10.14778/2824032.2824075
pvldb_2015_0053,Maximum Rank Query.,2015,PVLDB,Kyriakos Mouratidis; Jilian Zhang; HweeHwa Pang,https://dblp.org/rec/journals/pvldb/MouratidisZP15,10.14778/2824032.2824053
pvldb_2015_0054,Messing Up with BART: Error Generation for Evaluating Data-Cleaning Algorithms.,2015,PVLDB,Patricia C. Arocena; Boris Glavic; Giansalvatore Mecca; Rene J. Miller; Paolo Papotti; Donatello Santoro,https://dblp.org/rec/journals/pvldb/ArocenaGMMPS15,10.14778/2850578.2850579
pvldb_2015_0057,Neighbor-Sensitive Hashing.,2015,PVLDB,Yongjoo Park; Michael J. Cafarella; Barzan Mozafari,https://dblp.org/rec/journals/pvldb/ParkCM15,10.14778/2850583.2850589
pvldb_2015_0058,New Lower and Upper Bounds for Shortest Distance Queries on Terrains.,2015,PVLDB,Manohar Kaul; Raymond Chi-Wing Wong; Christian S. Jensen,https://dblp.org/rec/journals/pvldb/KaulWJ15,10.14778/2850583.2850591
pvldb_2015_0062,Optimization of Common Table Expressions in MPP Database Systems.,2015,PVLDB,Amr El-Helw; Venkatesh Raghavan; Mohamed A. Soliman; George C. Caragea; Zhongxian Gu; Michalis Petropoulos,https://dblp.org/rec/journals/pvldb/El-HelwRSCGP15,10.14778/2824032.2824068
pvldb_2015_0068,Practical Authenticated Pattern Matching with Optimal Proof Size.,2015,PVLDB,Dimitrios Papadopoulos 0001; Charalampos Papamanthou; Roberto Tamassia; Nikos Triandopoulos,https://dblp.org/rec/journals/pvldb/PapadopoulosPTT15,10.14778/2752939.2752944
pvldb_2015_0084,Schema-agnostic vs Schema-based Configurations for Blocking Methods on Homogeneous Data.,2015,PVLDB,George Papadakis 0001; George Alexiou; George Papastefanatos; Georgia Koutrika,https://dblp.org/rec/journals/pvldb/0001APK15,10.14778/2856318.2856326
pvldb_2015_0088,Sharing and Reproducing Database Applications.,2015,PVLDB,Quan Pham 0001; Severin Thaler; Tanu Malik; Ian T. Foster; Boris Glavic,https://dblp.org/rec/journals/pvldb/PhamTMFG15,10.14778/2824032.2824118
pvldb_2015_0090,Stale View Cleaning: Getting Fresh Answers from Stale Materialized Views.,2015,PVLDB,Sanjay Krishnan; Jiannan Wang 0001; Michael J. Franklin; Ken Goldberg; Tim Kraska,https://dblp.org/rec/journals/pvldb/KrishnanWFGK15,10.14778/2824032.2824037
pvldb_2015_0095,The Complexity of Resilience and Responsibility for Self-Join-Free Conjunctive Queries.,2015,PVLDB,Cibele Freire; Wolfgang Gatterbauer; Neil Immerman; Alexandra Meliou,https://dblp.org/rec/journals/pvldb/FreireGIM15,10.14778/2850583.2850592
pvldb_2015_0096,"The Dataflow Model: A Practical Approach to Balancing Correctness, Latency, and Cost in Massive-Scale, Unbounded, Out-of-Order Data Processing.",2015,PVLDB,Tyler Akidau; Robert Bradshaw; Craig Chambers; Slava Chernyak; Rafael Fernndez-Moctezuma; Reuven Lax; Sam McVeety; Daniel Mills; Frances Perry; Eric Schmidt 0001; Sam Whittle,https://dblp.org/rec/journals/pvldb/AkidauBCCFLMMPS15,10.14778/2824032.2824076
pvldb_2015_0098,Tracking the Conductance of Rapidly Evolving Topic-Subgraphs.,2015,PVLDB,Sainyam Galhotra; Amitabha Bagchi; Srikanta Bedathur; Maya Ramanath; Vidit Jain,https://dblp.org/rec/journals/pvldb/GalhotraBBRJ15,10.14778/2831360.2831370
pvldb_2015_0099,TreeScope: Finding Structural Anomalies In Semi-Structured Data.,2015,PVLDB,Shanshan Ying; Flip Korn; Barna Saha; Divesh Srivastava,https://dblp.org/rec/journals/pvldb/YingKSS15,10.14778/2824032.2824097
pvldb_2015_0101,Tutorial: SQL-on-Hadoop Systems.,2015,PVLDB,Daniel Abadi; Shivnath Babu; Fatma Ozcan 0001; Ippokratis Pandis,https://dblp.org/rec/journals/pvldb/AbadiBOP15,10.14778/2824032.2824137
pvldb_2015_0102,Viral Marketing Meets Social Advertising: Ad Allocation with Minimum Regret.,2015,PVLDB,igdem Aslay; Wei Lu 0002; Francesco Bonchi; Amit Goyal 0002; Laks V. S. Lakshmanan,https://dblp.org/rec/journals/pvldb/AslayLB0L15,10.14778/2752939.2752950
pvldb_2015_0105,k-Regret Queries with Nonlinear Utilities.,2015,PVLDB,Taylor Kessler Faulkner; Will Brackenbury; Ashwin Lall,https://dblp.org/rec/journals/pvldb/FaulknerBL15,10.14778/2831360.2831364
pvldb_2016_0006,Aerospike: Architecture of a Real-Time Operational DBMS.,2016,PVLDB,V. Srinivasan; Brian Bulkowski; Wei-Ling Chu; Sunil Sayyaparaju; Andrew Gooding; Rajkumar Iyer; Ashish Shinde; Thomas Lopatic,https://dblp.org/rec/journals/pvldb/SrinivasanBCSGI16,10.14778/3007263.3007276
pvldb_2016_0016,Data-Driven Disruption: The View from Silicon Valley.,2016,PVLDB,Anand Rajaraman,https://dblp.org/rec/journals/pvldb/Rajaraman16,10.14778/3007263.3007325
pvldb_2016_0017,Database System Support of Simulation Data.,2016,PVLDB,Hermano Lustosa; Fbio Porto 0001; Pablo Blanco; Patrick Valduriez,https://dblp.org/rec/journals/pvldb/LustosaPBV16,10.14778/3007263.3007271
