paper_id,title,year,venue,authors,dblp_url,doi
pacmmod_2024_0048,Counting Answers to Unions of Conjunctive Queries: Natural Tractability Criteria and Meta-Complexity.,2024,PACMMOD,Jacob Focke; Leslie Ann Goldberg; Marc Roth; Stanislav Zivn,https://dblp.org/rec/journals/pacmmod/FockeGRZ24,10.1145/3651614
pacmmod_2024_0049,CtxPipe: Context-aware Data Preparation Pipeline Construction for Machine Learning.,2024,PACMMOD,Haotian Gao; Shaofeng Cai; Tien Tuan Anh Dinh; Zhiyong Huang 0010; Beng Chin Ooi,https://dblp.org/rec/journals/pacmmod/GaoCDHO24,10.1145/3698831
pacmmod_2024_0050,DPconv: Super-Polynomially Faster Join Ordering.,2024,PACMMOD,Mihail Stoian; Andreas Kipf,https://dblp.org/rec/journals/pacmmod/StoianK24,10.1145/3698809
pacmmod_2024_0051,DTT: An Example-Driven Tabular Transformer for Joinability by Leveraging Large Language Models.,2024,PACMMOD,Arash Dargahi Nobari; Davood Rafiei,https://dblp.org/rec/journals/pacmmod/NobariR24,10.1145/3639279
pacmmod_2024_0052,Data Acquisition for Improving Model Confidence.,2024,PACMMOD,Yifan Li 0006; Xiaohui Yu 0001; Nick Koudas,https://dblp.org/rec/journals/pacmmod/00060K24,10.1145/3654934
pacmmod_2024_0053,DecoPa: Query Decomposition for Parallel Complex Event Processing.,2024,PACMMOD,Samira Akili; Steven Purtzel; Matthias Weidlich 0001,https://dblp.org/rec/journals/pacmmod/AkiliP024,10.1145/3654935
pacmmod_2024_0054,Determining Exact Quantiles with Randomized Summaries.,2024,PACMMOD,Ziling Chen; Haoquan Guan; Shaoxu Song; Xiangdong Huang 0001; Chen Wang 0018; Jianmin Wang 0001,https://dblp.org/rec/journals/pacmmod/ChenGSHWW24,10.1145/3639280
pacmmod_2024_0055,Determining the Largest Overlap between Tables.,2024,PACMMOD,Luca Zecchini; Tobias Bleifu; Giovanni Simonini; Sonia Bergamaschi; Felix Naumann,https://dblp.org/rec/journals/pacmmod/ZecchiniBSBN24,10.1145/3639303
pacmmod_2024_0056,Differentially Private Hierarchical Heavy Hitters.,2024,PACMMOD,Ari Biswas; Graham Cormode; Yaron Kanza; Divesh Srivastava; Zhengyi Zhou,https://dblp.org/rec/journals/pacmmod/BiswasCKSZ24,10.1145/3695826
pacmmod_2024_0057,Directional Queries: Making Top-k Queries More Effective in Discovering Relevant Results.,2024,PACMMOD,Paolo Ciaccia; Davide Martinenghi,https://dblp.org/rec/journals/pacmmod/CiacciaM24,10.1145/3698807
pacmmod_2024_0058,Disclosure-Compliant Query Answering.,2024,PACMMOD,Rudi Poepsel Lemaitre; Kaustubh Beedkar; Volker Markl,https://dblp.org/rec/journals/pacmmod/LemaitreBM24,10.1145/3698808
pacmmod_2024_0059,Discovering Functional Dependencies through Hitting Set Enumeration.,2024,PACMMOD,Tobias Bleifu; Thorsten Papenbrock; Thomas Blsius; Martin Schirneck; Felix Naumann,https://dblp.org/rec/journals/pacmmod/BleifussPBSN24,10.1145/3639298
pacmmod_2024_0060,Discovering Top-k Relevant and Diversified Rules.,2024,PACMMOD,Wenfei Fan; Ziyan Han; Min Xie; Guangyi Zhang 0001,https://dblp.org/rec/journals/pacmmod/FanHXZ24,10.1145/3677131
pacmmod_2024_0061,Distinct Shortest Walk Enumeration for RPQs.,2024,PACMMOD,Claire David; Nadime Francis; Victor Marsault,https://dblp.org/rec/journals/pacmmod/DavidFM24,10.1145/3651601
pacmmod_2024_0062,Efficient Algorithm for K-Multiple-Means.,2024,PACMMOD,Yasuhiro Fujiwara; Atsutoshi Kumagai; Yasutoshi Ida; Masahiro Nakano; Makoto Nakatsuji; Akisato Kimura,https://dblp.org/rec/journals/pacmmod/FujiwaraKINNK24,10.1145/3639273
pacmmod_2024_0063,Efficient Approximation of Kemeny's Constant for Large Graphs.,2024,PACMMOD,Haisong Xia; Zhongzhi Zhang,https://dblp.org/rec/journals/pacmmod/XiaZ24,10.1145/3654937
pacmmod_2024_0064,Efficient Distributed Hop-Constrained Path Enumeration on Large-Scale Graphs.,2024,PACMMOD,Yuanyuan Zeng; Yixiang Fang; Chenhao Ma 0001; Xu Zhou 0001; Kenli Li 0001,https://dblp.org/rec/journals/pacmmod/ZengFMZL24,10.1145/3639277
pacmmod_2024_0065,Efficient High-Quality Clustering for Large Bipartite Graphs.,2024,PACMMOD,Renchi Yang; Jieming Shi 0001,https://dblp.org/rec/journals/pacmmod/YangS24,10.1145/3639278
pacmmod_2024_0066,Efficient Maximal Biplex Enumerations with Improved Worst-Case Time Guarantee.,2024,PACMMOD,Qiangqiang Dai; Rong-Hua Li 0001; Donghang Cui; Meihao Liao; Yu-Xuan Qiu; Guoren Wang,https://dblp.org/rec/journals/pacmmod/DaiLCLQW24,10.1145/3654938
pacmmod_2024_0067,Efficient and Accurate PageRank Approximation on Large Graphs.,2024,PACMMOD,Siyue Wu; Dingming Wu 0001; Junyi Quan; Tsz Nam Chan; Kezhong Lu,https://dblp.org/rec/journals/pacmmod/WuWQCL24,10.1145/3677132
pacmmod_2024_0068,Efficient and Provable Effective Resistance Computation on Large Graphs: An Index-based Approach.,2024,PACMMOD,Meihao Liao; Junjie Zhou; Rong-Hua Li 0001; Qiangqiang Dai; Hongyang Chen 0001; Guoren Wang,https://dblp.org/rec/journals/pacmmod/LiaoZLDCW24,10.1145/3654936
pacmmod_2024_0069,Efficient k-Clique Listing: An Edge-Oriented Branching Strategy.,2024,PACMMOD,Kaixin Wang; Kaiqiang Yu; Cheng Long 0001,https://dblp.org/rec/journals/pacmmod/WangYL24,10.1145/3639262
pacmmod_2024_0070,Enabling Adaptive Sampling for Intra-Window Join: Simultaneously Optimizing Quantity and Quality.,2024,PACMMOD,Xilin Tang; Feng Zhang 0007; Shuhao Zhang 0001; Yani Liu; Bingsheng He; Xiaoyong Du 0001,https://dblp.org/rec/journals/pacmmod/TangZZLHD24,10.1145/3677134
pacmmod_2024_0071,Enumeration for MSO-Queries on Compressed Trees.,2024,PACMMOD,Markus Lohrey; Markus L. Schmid,https://dblp.org/rec/journals/pacmmod/LohreyS24,10.1145/3651141
pacmmod_2024_0072,Expected Shapley-Like Scores of Boolean functions: Complexity and Applications to Probabilistic Databases.,2024,PACMMOD,Pratik Karmakar; Mikal Monet; Pierre Senellart; Stphane Bressan,https://dblp.org/rec/journals/pacmmod/KarmakarMSB24,10.1145/3651593
pacmmod_2024_0073,FairHash: A Fair and Memory/Time-efficient Hashmap.,2024,PACMMOD,Nima Shahbazi; Stavros Sintos; Abolfazl Asudeh,https://dblp.org/rec/journals/pacmmod/ShahbaziSA24,10.1145/3654939
pacmmod_2024_0074,Fast Matrix Multiplication for Query Processing.,2024,PACMMOD,Xiao Hu 0005,https://dblp.org/rec/journals/pacmmod/Hu24,10.1145/3651599
pacmmod_2024_0075,Fast Shapley Value Computation in Data Assemblage Tasks as Cooperative Simple Games.,2024,PACMMOD,Xuan Luo; Jian Pei 0001; Cheng Xu 0004; Wenjie Zhang 0001; Jianliang Xu,https://dblp.org/rec/journals/pacmmod/LuoPXZX24,10.1145/3639311
pacmmod_2024_0076,Fault Tolerance Placement in the Internet of Things.,2024,PACMMOD,Anastasiia Kozar; Bonaventura Del Monte; Steffen Zeuch; Volker Markl,https://dblp.org/rec/journals/pacmmod/KozarMZM24,10.1145/3654941
pacmmod_2024_0077,FeatureLTE: Learning to Estimate Feature Importance.,2024,PACMMOD,Tianping Zhang; Zhaoyang Wang; Chen Qian; Jian Li 0015; Yin Lou,https://dblp.org/rec/journals/pacmmod/ZhangWQLL24,10.1145/3654942
pacmmod_2024_0078,Finding Logic Bugs in Spatial Database Engines via Affine Equivalent Inputs.,2024,PACMMOD,Wenjing Deng; Qiuyang Mang; Chengyu Zhang 0001; Manuel Rigger,https://dblp.org/rec/journals/pacmmod/DengMZR24,10.1145/3698810
pacmmod_2024_0079,"FineMon: An Innovative Adaptive Network Telemetry Scheme for Fine-Grained, Multi-Metric Data Monitoring with Dynamic Frequency Adjustment and Enhanced Data Recovery.",2024,PACMMOD,Haojie Ji; Kun Xie 0001; Jigang Wen; Qingyi Zhang; Gaogang Xie; Wei Liang 0005,https://dblp.org/rec/journals/pacmmod/JiXWZXL24,10.1145/3639267
pacmmod_2024_0080,From Shapley Value to Model Counting and Back.,2024,PACMMOD,Ahmet Kara 0002; Dan Olteanu; Dan Suciu,https://dblp.org/rec/journals/pacmmod/0002OS24,10.1145/3651142
pacmmod_2024_0081,GABoost: Graph Alignment Boosting via Local Optimum Escape.,2024,PACMMOD,Wei Liu 0189; Wei Zhang 0004; Haiyan Zhao 0001; Zhi Jin 0001,https://dblp.org/rec/journals/pacmmod/LiuZZJ24,10.1145/3677135
pacmmod_2024_0082,GE2: A General and Efficient Knowledge Graph Embedding Learning System.,2024,PACMMOD,Chenguang Zheng; Guanxian Jiang; Xiao Yan 0002; Peiqi Yin; Qihui Zhou; James Cheng,https://dblp.org/rec/journals/pacmmod/ZhengJ0YZC24,10.1145/3654986
pacmmod_2024_0083,GIDCL: A Graph-Enhanced Interpretable Data Cleaning Framework with Large Language Models.,2024,PACMMOD,Mengyi Yan; Yaoshu Wang; Yue Wang 0012; Xiaoye Miao; Jianxin Li 0002,https://dblp.org/rec/journals/pacmmod/YanWWML24,10.1145/3698811
pacmmod_2024_0084,GOLAP: A GPU-in-Data-Path Architecture for High-Speed OLAP.,2024,PACMMOD,Nils Boeschen; Tobias Ziegler 0001; Carsten Binnig,https://dblp.org/rec/journals/pacmmod/BoeschenZB24,10.1145/3698812
pacmmod_2024_0085,GRF: A Global Range Filter for LSM-Trees with Shape Encoding.,2024,PACMMOD,Hengrui Wang; Te Guo 0001; Junzhao Yang; Huanchen Zhang,https://dblp.org/rec/journals/pacmmod/WangGYZ24,10.1145/3654944
pacmmod_2024_0086,GTS: GPU-based Tree Index for Fast Similarity Search.,2024,PACMMOD,Yifan Zhu 0002; Ruiyao Ma; Baihua Zheng; Xiangyu Ke; Lu Chen 0001; Yunjun Gao,https://dblp.org/rec/journals/pacmmod/ZhuMZK0G24,10.1145/3654945
pacmmod_2024_0087,Generalized Core Spanner Inexpressibility via Ehrenfeucht-Frass Games for FC.,2024,PACMMOD,Sam M. Thompson; Dominik D. Freydenberger,https://dblp.org/rec/journals/pacmmod/ThompsonF24,10.1145/3651143
pacmmod_2024_0088,Grafite: Taming Adversarial Queries with Optimal Range Filters.,2024,PACMMOD,Marco Costa; Paolo Ferragina; Giorgio Vinciguerra,https://dblp.org/rec/journals/pacmmod/CostaFV24,10.1145/3639258
pacmmod_2024_0089,Graph Summarization: Compactness Meets Efficiency.,2024,PACMMOD,Deming Chu; Fan Zhang 0036; Wenjie Zhang 0001; Ying Zhang 0001; Xuemin Lin 0001,https://dblp.org/rec/journals/pacmmod/Chu0ZZ024,10.1145/3654943
pacmmod_2024_0090,HERO: A Hierarchical Set Partitioning and Join Framework for Speeding up the Set Intersection Over Graphs.,2024,PACMMOD,Boyu Yang 0003; Weiguo Zheng; Xiang Lian 0001; Yuzheng Cai; X. Sean Wang,https://dblp.org/rec/journals/pacmmod/YangZLCW24,10.1145/3639284
pacmmod_2024_0091,High Precision ≠ High Cost: Temporal Data Fusion for Multiple Low-Precision Sensors.,2024,PACMMOD,Jingyu Zhu; Yu Sun 0027; Shaoxu Song; Xiaojie Yuan,https://dblp.org/rec/journals/pacmmod/Zhu0SY24,10.1145/3654946
pacmmod_2024_0092,High-Performance Query Processing with NVMe Arrays: Spilling without Killing Performance.,2024,PACMMOD,Maximilian Kuschewski; Jana Giceva; Thomas Neumann 0001; Viktor Leis,https://dblp.org/rec/journals/pacmmod/KuschewskiGNL24,10.1145/3698813
pacmmod_2024_0093,Historical Embedding-Guided Efficient Large-Scale Federated Graph Learning.,2024,PACMMOD,Anran Li 0001; Yuanyuan Chen 0012; Jian Zhang 0087; Mingfei Cheng; Yihao Huang 0001; Yueming Wu 0001; Anh Tuan Luu; Han Yu 0001,https://dblp.org/rec/journals/pacmmod/LiCZC0WL024,10.1145/3654947
pacmmod_2024_0094,History-Independent Dynamic Partitioning: Operation-Order Privacy in Ordered Data Structures.,2024,PACMMOD,Michael A. Bender; Martn Farach-Colton; Michael T. Goodrich; Hanna Komls,https://dblp.org/rec/journals/pacmmod/BenderFGK24,10.1145/3651609
pacmmod_2024_0095,Hyper: A High-Performance and Memory-Efficient Learned Index via Hybrid Construction.,2024,PACMMOD,Shunkang Zhang; Ji Qi 0002; Xin Yao; Andr Brinkmann,https://dblp.org/rec/journals/pacmmod/ZhangQYB24,10.1145/3654948
pacmmod_2024_0096,Implementation Strategies for Views over Property Graphs.,2024,PACMMOD,Soonbo Han; Zachary G. Ives,https://dblp.org/rec/journals/pacmmod/HanI24,10.1145/3654949
pacmmod_2024_0097,In-Database Data Imputation.,2024,PACMMOD,Massimo Perini; Milos Nikolic 0001,https://dblp.org/rec/journals/pacmmod/PeriniN24,10.1145/3639326
pacmmod_2024_0098,In-depth Analysis of Continuous Subgraph Matching in a Common Delta Query Compilation Framework.,2024,PACMMOD,Yukyoung Lee; Kyoungmin Kim 0002; Wonseok Lee; Wook-Shin Han,https://dblp.org/rec/journals/pacmmod/Lee0LH24,10.1145/3654950
pacmmod_2024_0099,Insert-Only versus Insert-Delete in Dynamic Query Evaluation.,2024,PACMMOD,Mahmoud Abo Khamis; Ahmet Kara 0002; Dan Olteanu; Dan Suciu,https://dblp.org/rec/journals/pacmmod/KhamisKOS24,10.1145/3695837
pacmmod_2024_0100,Join Size Bounds using lp-Norms on Degree Sequences.,2024,PACMMOD,Mahmoud Abo Khamis; Vasileios Nakos; Dan Olteanu; Dan Suciu,https://dblp.org/rec/journals/pacmmod/KhamisNOS24,10.1145/3651597
pacmmod_2024_0101,Keep It Simple: Testing Databases via Differential Query Plans.,2024,PACMMOD,Jinsheng Ba; Manuel Rigger,https://dblp.org/rec/journals/pacmmod/BaR24,10.1145/3654991
pacmmod_2024_0102,LIT: Lightning-fast In-memory Temporal Indexing.,2024,PACMMOD,George Christodoulou 0005; Panagiotis Bouros; Nikos Mamoulis,https://dblp.org/rec/journals/pacmmod/ChristodoulouBM24,10.1145/3639275
pacmmod_2024_0103,LPLM: A Neural Language Model for Cardinality Estimation of LIKE-Queries.,2024,PACMMOD,Mehmet Aytimur; Silvan Reiner; Leonard Wrteler; Theodoros Chondrogiannis; Michael Grossniklaus,https://dblp.org/rec/journals/pacmmod/AytimurRWCG24,10.1145/3639309
pacmmod_2024_0104,LSMGraph: A High-Performance Dynamic Graph Storage System with Multi-Level CSR.,2024,PACMMOD,Song Yu 0004; Shufeng Gong 0001; Qian Tao; Sijie Shen; Yanfeng Zhang 0001; Wenyuan Yu; Pengxi Liu; Zhixin Zhang; Hongfu Li; Xiaojian Luo; Ge Yu 0001; Jingren Zhou 0001,https://dblp.org/rec/journals/pacmmod/YuGTSZYLZLLYZ24,10.1145/3698818
pacmmod_2024_0105,LST-Bench: Benchmarking Log-Structured Tables in the Cloud.,2024,PACMMOD,Jess Camacho-Rodrguez; Ashvin Agrawal; Anja Gruenheid; Ashit Gosalia; Cristian Petculescu; Josep Aguilar-Saborit; Avrilia Floratou; Carlo Curino; Raghu Ramakrishnan 0001,https://dblp.org/rec/journals/pacmmod/CamachoRodriguezAGGPAFCR24,10.1145/3639314
pacmmod_2024_0106,Language-Model Based Informed Partition of Databases to Speed Up Pattern Mining.,2024,PACMMOD,Carlos Bobed Lisbona; Jordi Bernad; Pierre Maillot,https://dblp.org/rec/journals/pacmmod/LisbonaBM24,10.1145/3654987
pacmmod_2024_0107,Layered List Labeling.,2024,PACMMOD,Michael A. Bender; Alex Conway 0001; Martin Farach-Colton; Hanna Komls; William Kuszmaul,https://dblp.org/rec/journals/pacmmod/BenderCFKK24,10.1145/3651602
pacmmod_2024_0108,LeCo: Lightweight Compression via Learning Serial Correlations.,2024,PACMMOD,Yihao Liu 0008; Xinyu Zeng; Huanchen Zhang,https://dblp.org/rec/journals/pacmmod/LiuZZ24,10.1145/3639320
pacmmod_2024_0109,Learning-based Property Estimation with Polynomials.,2024,PACMMOD,Jiajun Li; Runlin Lei; Sibo Wang 0001; Zhewei Wei; Bolin Ding,https://dblp.org/rec/journals/pacmmod/LiL0WD24,10.1145/3654994
pacmmod_2024_0110,Limousine: Blending Learned and Classical Indexes to Self-Design Larger-than-Memory Cloud Storage Engines.,2024,PACMMOD,Subarna Chatterjee; Mark F. Pekala; Lev Kruglyak; Stratos Idreos,https://dblp.org/rec/journals/pacmmod/ChatterjeePKI24,10.1145/3639302
pacmmod_2024_0111,Live Patching for Distributed In-Memory Key-Value Stores.,2024,PACMMOD,Michael Fruth; Stefanie Scherzinger,https://dblp.org/rec/journals/pacmmod/FruthS24,10.1145/3698816
pacmmod_2024_0112,Local Differentially Private Heavy Hitter Detection in Data Streams with Bounded Memory.,2024,PACMMOD,Xiaochen Li; Weiran Liu; Jian Lou 0001; Yuan Hong 0001; Lei Zhang 0006; Zhan Qin; Kui Ren 0001,https://dblp.org/rec/journals/pacmmod/LiLLHZQR24,10.1145/3639285
pacmmod_2024_0113,Lorentz: Learned SKU Recommendation Using Profile Data.,2024,PACMMOD,Nick Glaze; Tria McNeely; Yiwen Zhu; Matthew Gleeson; Helen Serr; Rajeev Bhopi; Subru Krishnan,https://dblp.org/rec/journals/pacmmod/GlazeMZGSBK24,10.1145/3654952
pacmmod_2024_0114,Low-Latency Adaptive Distributed Stream Join System Based on a Flexible Join Model.,2024,PACMMOD,Qihang Wang; Decheng Zuo; Zhan Zhang 0006; Yanjun Shu; Xin Liu; Mingxuan He,https://dblp.org/rec/journals/pacmmod/WangZZSLH24,10.1145/3654953
pacmmod_2024_0115,MWP: Multi-Window Parallel Evaluation of Regular Path Queries on Streaming Graphs.,2024,PACMMOD,Siyuan Zhang; Zhenying He; Yinan Jing; Kai Zhang 0006; X. Sean Wang,https://dblp.org/rec/journals/pacmmod/ZhangHJZW24,10.1145/3639260
pacmmod_2024_0116,Machine Unlearning in Learned Databases: An Experimental Analysis.,2024,PACMMOD,Meghdad Kurmanji; Eleni Triantafillou; Peter Triantafillou,https://dblp.org/rec/journals/pacmmod/KurmanjiTT24,10.1145/3639304
pacmmod_2024_0117,Materialized View Selection & View-Based Query Planning for Regular Path Queries.,2024,PACMMOD,Yue Pang 0001; Lei Zou 0001; Jeffrey Xu Yu; Linglin Yang,https://dblp.org/rec/journals/pacmmod/Pang0YY24,10.1145/3654955
pacmmod_2024_0118,"Memento Filter: A Fast, Dynamic, and Robust Range Filter.",2024,PACMMOD,Navid Eslami; Niv Dayan,https://dblp.org/rec/journals/pacmmod/EslamiD24,10.1145/3698820
pacmmod_2024_0119,Minimally Factorizing the Provenance of Self-join Free Conjunctive Queries.,2024,PACMMOD,Neha Makhija; Wolfgang Gatterbauer,https://dblp.org/rec/journals/pacmmod/MakhijaG24,10.1145/3651605
pacmmod_2024_0120,Modeling Shifting Workloads for Learned Database Systems.,2024,PACMMOD,Peizhi Wu; Zachary G. Ives,https://dblp.org/rec/journals/pacmmod/WuI24,10.1145/3639293
pacmmod_2024_0121,Multivariate Time Series Cleaning under Speed Constraints.,2024,PACMMOD,Aoqian Zhang; Zexue Wu; Yifeng Gong; Ye Yuan 0001; Guoren Wang,https://dblp.org/rec/journals/pacmmod/ZhangWGYW24,10.1145/3698821
pacmmod_2024_0122,NOC-NOC: Towards Performance-optimal Distributed Transactions.,2024,PACMMOD,Si Liu 0003; Luca Multazzu; Hengfeng Wei; David A. Basin,https://dblp.org/rec/journals/pacmmod/LiuMWB24,10.1145/3639264
pacmmod_2024_0123,Navigating Labels and Vectors: A Unified Approach to Filtered Approximate Nearest Neighbor Search.,2024,PACMMOD,Yuzheng Cai; Jiayang Shi; Yizhuo Chen; Weiguo Zheng,https://dblp.org/rec/journals/pacmmod/CaiSCZ24,10.1145/3698822
pacmmod_2024_0124,Near-Duplicate Text Alignment with One Permutation Hashing.,2024,PACMMOD,Zhencan Peng; Yuheng Zhang; Dong Deng 0001,https://dblp.org/rec/journals/pacmmod/PengZD24,10.1145/3677136
pacmmod_2024_0125,Nexus: Correlation Discovery over Collections of Spatio-Temporal Tabular Data.,2024,PACMMOD,Yue Gong; Sainyam Galhotra; Raul Castro Fernandez,https://dblp.org/rec/journals/pacmmod/GongGF24,10.1145/3654957
pacmmod_2024_0126,OTClean: Data Cleaning for Conditional Independence Violations using Optimal Transport.,2024,PACMMOD,Alireza Pirhadi; Mohammad Hossein Moslemi; Alexander Cloninger; Mostafa Milani; Babak Salimi,https://dblp.org/rec/journals/pacmmod/PirhadiMCMS24,10.1145/3654963
pacmmod_2024_0127,Object-oriented Unified Encrypted Memory Management for Heterogeneous Memory Architectures.,2024,PACMMOD,Mo Sha 0002; Yifan Cai 0001; Sheng Wang 0011; Linh Thi Xuan Phan; Feifei Li 0001; Kian-Lee Tan,https://dblp.org/rec/journals/pacmmod/0002CWP0T24,10.1145/3654958
pacmmod_2024_0128,On Efficient Large Sparse Matrix Chain Multiplication.,2024,PACMMOD,Chunxu Lin; Wensheng Luo 0002; Yixiang Fang; Chenhao Ma 0001; Xilin Liu 0001; Yuchi Ma,https://dblp.org/rec/journals/pacmmod/Lin0F0LM24,10.1145/3654959
pacmmod_2024_0129,On Querying Historical Connectivity in Temporal Graphs.,2024,PACMMOD,Jingyi Song; Dong Wen 0001; Lantian Xu 0002; Lu Qin 0001; Wenjie Zhang 0001; Xuemin Lin 0001,https://dblp.org/rec/journals/pacmmod/SongWXQZ024,10.1145/3654960
pacmmod_2024_0130,On Reporting Durable Patterns in Temporal Proximity Graphs.,2024,PACMMOD,Pankaj K. Agarwal; Xiao Hu 0005; Stavros Sintos; Jun Yang 0001,https://dblp.org/rec/journals/pacmmod/AgarwalHSY24,10.1145/3651144
pacmmod_2024_0131,On The Reasonable Effectiveness of Relational Diagrams: Explaining Relational Query Patterns and the Pattern Expressiveness of Relational Languages.,2024,PACMMOD,Wolfgang Gatterbauer; Cody Dunne,https://dblp.org/rec/journals/pacmmod/GatterbauerD24,10.1145/3639316
pacmmod_2024_0132,On the Feasibility of Forgetting in Data Streams.,2024,PACMMOD,Aduri Pavan; Sourav Chakraborty 0001; N. V. Vinodchandran; Kuldeep S. Meel,https://dblp.org/rec/journals/pacmmod/Pavan0VM24,10.1145/3651603
pacmmod_2024_0133,"One Seed, Two Birds: A Unified Learned Structure for Exact and Approximate Counting.",2024,PACMMOD,Yingze Li; Hongzhi Wang 0001; Xianglong Liu 0004,https://dblp.org/rec/journals/pacmmod/LiWL24,10.1145/3639270
pacmmod_2024_0134,Online Detection of Anomalies in Temporal Knowledge Graphs with Interpretability.,2024,PACMMOD,Jiasheng Zhang; Rex Ying; Jie Shao 0001,https://dblp.org/rec/journals/pacmmod/ZhangYS24,10.1145/3698823
pacmmod_2024_0135,Optimal (Multiway) Spatial Joins.,2024,PACMMOD,Ru Wang 0005; Yufei Tao 0001,https://dblp.org/rec/journals/pacmmod/WangT24,10.1145/3695828
pacmmod_2024_0136,Optimal Dynamic Parameterized Subset Sampling.,2024,PACMMOD,Junhao Gan; Seeun William Umboh; Hanzhi Wang 0001; Anthony Wirth; Zhuo Zhang,https://dblp.org/rec/journals/pacmmod/GanUWWZ24,10.1145/3695827
pacmmod_2024_0137,Optimizing Dataflow Systems for Scalable Interactive Visualization.,2024,PACMMOD,Junran Yang; Hyekang Kevin Joo; Sai S. Yerramreddy; Dominik Moritz; Leilani Battle,https://dblp.org/rec/journals/pacmmod/YangJYMB24,10.1145/3639276
pacmmod_2024_0138,Optimizing Disjunctive Queries with Tagged Execution.,2024,PACMMOD,Albert Kim; Samuel Madden 0001,https://dblp.org/rec/journals/pacmmod/Kim024,10.1145/3654961
pacmmod_2024_0139,Optimizing Distributed Protocols with Query Rewrites.,2024,PACMMOD,David C. Y. Chu; Rithvik Panchapakesan; Shadaj Laddad; Lucky E. Katahanas; Chris Liu; Kaushik Shivakumar; Natacha Crooks; Joseph M. Hellerstein; Heidi Howard,https://dblp.org/rec/journals/pacmmod/ChuPLKLSCHH24,10.1145/3639257
pacmmod_2024_0140,Optimizing Nested Recursive Queries.,2024,PACMMOD,Amir Shaikhha; Dan Suciu; Maximilian Schleich; Hung Q. Ngo 0001,https://dblp.org/rec/journals/pacmmod/ShaikhhaSSN24,10.1145/3639271
pacmmod_2024_0141,Optimizing Time Series Queries with Versions.,2024,PACMMOD,Rui Kang 0004; Shaoxu Song,https://dblp.org/rec/journals/pacmmod/KangS24,10.1145/3654962
pacmmod_2024_0142,Output-sensitive Conjunctive Query Evaluation.,2024,PACMMOD,Shaleen Deep; Hangdong Zhao; Austen Z. Fan; Paraschos Koutris,https://dblp.org/rec/journals/pacmmod/DeepZFK24,10.1145/3695838
pacmmod_2024_0143,PACE: Poisoning Attacks on Learned Cardinality Estimation.,2024,PACMMOD,Jintao Zhang; Chao Zhang 0034; Guoliang Li 0001; Chengliang Chai,https://dblp.org/rec/journals/pacmmod/ZhangZLC24,10.1145/3639292
pacmmod_2024_0144,"PACMMOD V2, N6 (SIGMOD), December 2024: Editorial.",2024,PACMMOD,Azza Abouzied; Joseph M. Hellerstein; Divyakant Agrawal,https://dblp.org/rec/journals/pacmmod/AbouziedHA24,10.1145/3698798
pacmmod_2024_0145,PACMMOD Volume 2 Issue 1: Editorial.,2024,PACMMOD,Divy Agrawal; Alexandra Meliou; S. Sudarshan 0001,https://dblp.org/rec/journals/pacmmod/AgrawalMS24,10.1145/3639256
pacmmod_2024_0146,PACMMOD Volume 2 Issue 2: Editorial.,2024,PACMMOD,Floris Geerts; Wim Martens; Matthias Niewerth,https://dblp.org/rec/journals/pacmmod/GeertsMN24,10.1145/3651136
pacmmod_2024_0147,PACMMOD Volume 2 Issue 3: Editorial.,2024,PACMMOD,Divyakant Agrawal; Alexandra Meliou; S. Sudarshan 0001,https://dblp.org/rec/journals/pacmmod/AgrawalM024,10.1145/3654917
pacmmod_2024_0148,"PACMMOD, V2, N5 (PODS), November 2024 Editorial.",2024,PACMMOD,Nofar Carmeli; Floris Geerts; Benny Kimelfeld,https://dblp.org/rec/journals/pacmmod/CarmeliGK24,10.1145/3695825
pacmmod_2024_0149,PECJ: Stream Window Join on Disorder Data Streams with Proactive Error Compensation.,2024,PACMMOD,Xianzhi Zeng; Shuhao Zhang 0001; Hongbin Zhong; Hao Zhang 0029; Mian Lu; Zhao Zheng; Yuqiang Chen,https://dblp.org/rec/journals/pacmmod/ZengZZZLZC24,10.1145/3639268
pacmmod_2024_0150,PLAQUE: Automated Predicate Learning at Query Time.,2024,PACMMOD,Yiming Lin 0002; Sharad Mehrotra,https://dblp.org/rec/journals/pacmmod/LinM24,10.1145/3639301
pacmmod_2024_0151,Parallel Communication Obliviousness: One Round and Beyond.,2024,PACMMOD,Yufei Tao 0001; Ru Wang 0005; Shiyuan Deng,https://dblp.org/rec/journals/pacmmod/TaoWD24,10.1145/3695832
pacmmod_2024_0152,Pasta: A Cost-Based Optimizer for Generating Pipelining Schedules for Dataflow DAGs.,2024,PACMMOD,Xiaozhen Liu; Yicong Huang 0002; Xinyuan Lin; Avinash Kumar 0004; Sadeem Alsudais; Chen Li 0001,https://dblp.org/rec/journals/pacmmod/LiuHLKAL24,10.1145/3698832
pacmmod_2024_0153,Personalized Truncation for Personalized Privacy.,2024,PACMMOD,Dajun Sun; Wei Dong 0007; Yuan Qiu 0002; Ke Yi 0001,https://dblp.org/rec/journals/pacmmod/SunDQY24,10.1145/3698825
pacmmod_2024_0154,PimPam: Efficient Graph Pattern Matching on Real Processing-in-Memory Hardware.,2024,PACMMOD,Shuangyu Cai; Boyu Tian; Huanchen Zhang; Mingyu Gao 0001,https://dblp.org/rec/journals/pacmmod/CaiTZ024,10.1145/3654964
